x,y,z,label,text_snippet
12.7328,-2.0123422,0.4578427,love,i can still remember what it was like to be a teen...
-9.84538,-3.8040216,-3.2253458,fear,i feel a bit tortured right now...
-10.108677,-2.8145587,-0.50584275,fear,im feeling very uncomfortable there the comfort an...
-9.356749,0.27847767,2.3330753,sadness,i remember feeling embarrassed that not only someo...
-10.153019,-1.6008124,2.4767306,anger,im feeling angry i think i strop about ruffling th...
7.6105375,5.522578,-3.723087,anger,i was rather calm after writing down how i truly f...
-9.297301,-2.47379,2.7092385,sadness,i feel hated helping prevent gay...
-9.349492,-3.8952692,-2.24554,anger,i feel so cranky and disconnected...
-9.926852,0.99930656,-2.0392113,joy,i feel inside or how that creative person seems to...
-0.4190576,4.5944705,-1.7209554,anger,im feeling distracted and likewise attracted to al...
11.496476,3.6157832,-0.35429952,fear,i think the main benefit here is that it wets the ...
-5.728804,1.8943987,4.0223784,love,i don t understand it because this show is as expe...
-9.548783,0.3213173,-0.9716958,fear,i always feel pressured to socialize or i get eigh...
1.4932449,5.7508597,2.4502919,sadness,i would even say are important as far as how my si...
12.276971,3.3694935,1.6053352,joy,i also feel respected as a briton by germans...
14.683342,3.3253646,-1.7963502,joy,i set out on foot i feel comparatively strong ligh...
-10.778424,-4.5963545,1.4701567,sadness,i feel so ugly and ashamed img src http s...
-4.374698,-2.207499,-2.1208496,fear,i woke up this morning wanting to cry and the feel...
-7.853835,0.40766183,1.7376969,sadness,i feel like the people that disliked it the most...
-9.889506,-0.26862755,0.56172174,sadness,i feel about the place and it is unfortunate when ...
-9.702212,-2.7517648,-0.8448248,sadness,i feel so dumb when at first run through it all se...
-9.324358,1.2255015,2.9206998,anger,i often find my self feeling offended myself when ...
-5.27067,0.34943476,-5.2035575,fear,i must confess im feeling a little overwhelmed...
10.539665,7.1005397,1.8074386,joy,i believe i manged to tone it down here while reta...
-8.512885,-0.14202668,2.1288815,anger,i feel petty a href http clairee...
-6.1648984,2.050453,5.572019,anger,im being a teenager people and if you feel the nee...
16.696081,-3.9792666,1.7475574,joy,i am quite a regular reader of your blog and each ...
-10.4507065,-2.1076431,0.65260595,anger,i was feeling irritated and slightly upset after t...
11.746484,6.791009,-0.08692535,joy,im feeling artistic google art project...
-6.4513383,3.7430625,-2.5394342,fear,i remember feeling uncertain about myself when i w...
5.9071193,1.9714873,-1.7778747,love,i know i am not alone in this feeling and a suppor...
-11.096054,-3.566942,-2.6433723,sadness,i feel really disheartened and sad and i tried to ...
14.102207,3.3115156,0.446148,joy,i feel strong style color black line height...
-9.419482,-2.7598436,0.6355969,sadness,i feel like the universe thinks i can handle and i...
-8.933797,-2.8293025,-0.8475636,anger,im just feeling particularly obnoxious tonight...
10.454173,9.00718,-1.0146459,joy,the day i received the key of my apartment and we ...
-8.554001,-0.24756497,3.7175012,anger,i is feeling insulted because everyone is comparin...
-10.641489,-2.7841048,-0.51705277,sadness,i wake up its the uncomfortable feeling i have tha...
9.113208,5.8578534,1.0301011,love,i feel like most books will contain some kind of r...
13.880206,-2.8298423,-1.7114906,joy,imdoing good and its almost strange to feel carefr...
4.0412946,-1.1511185,1.2603785,sadness,i love my job and i love my kids but at times i fe...
12.691113,1.603038,1.3406518,joy,i dont even know what i am going to write about bu...
-3.3475733,2.3067899,-0.016232677,sadness,i felt like talking too but i didn t know what to ...
-8.474026,0.23391828,-2.2640283,sadness,im putting my books in a stack and wondering when ...
3.8614047,4.4709044,-3.0209067,fear,i ended up eating lots of carbs on both days but i...
-1.7423059,6.8362966,0.26001322,sadness,i dun feel blamed...
-7.6011224,-0.86661506,-2.4560158,anger,i feel only a little agitated right now...
-6.636163,5.4315505,2.6737058,sadness,im just being straightforward theyd feel hurt...
-9.849464,-3.0129273,2.0814667,sadness,i feel ugly to my fellow humans...
-9.681327,-0.20307261,0.3176192,anger,i start feeling resentful or overwhelmed it s a su...
-7.0545087,-0.4854079,-2.79054,fear,i feel like a snow globe that has been all shaken ...
-0.3543377,2.127694,-2.8902557,joy,i feel the pain but with my family and friends sup...
-7.7678866,1.125489,-2.2905712,sadness,i also began to feel my contractions at a very dul...
-10.475529,-2.9461837,2.5413482,joy,i really dont like the whole harvest y time feel i...
-9.995638,-2.914415,0.019601684,sadness,i get into conversations and regret them and start...
16.201118,-6.226522,1.8461446,joy,i feel honoured that my clients walk through my do...
9.947604,6.466364,2.0041606,joy,i might feel a bit proud if i had one on my left w...
-4.5790167,4.9756494,4.4237437,joy,i also think it is puzzling that after this partic...
4.603018,1.9519374,0.36069006,love,im feeling a craving for a naughty sweet snack thi...
4.9562864,-0.8322356,1.7628602,joy,i am feeling very gorgeous and i dont have to go o...
0.7364131,5.0702024,-1.1141114,love,i am feeling a little less delicate i will attempt...
-9.966858,-1.9030212,0.59854805,sadness,ive moved to northern saskatchewan i feel truly vi...
-10.223448,-1.26773,0.88508046,anger,i feel like i m being tortured for government secr...
-2.8264718,0.59999824,-2.5784018,sadness,i just got home from a dinner with the barcial it ...
-6.928453,-2.177921,-3.396227,sadness,i feel drained without clozapine...
-4.58853,-1.2936792,0.023051012,sadness,i try so hard to help them see the joy in life i a...
-2.071104,4.504438,-1.4809369,fear,id like to be less afraid to say how i really feel...
-9.404952,-5.7392597,3.5375667,anger,i feel so pissed off that i can bite off a fucking...
-9.60866,-1.2346886,-3.44067,sadness,i feel like the awkward outsider and start to feel...
-5.6702237,3.2147892,-1.3393562,joy,i am known for letting things go when im not feeli...
-8.684407,-0.5351631,3.730483,joy,i think some people are unintelligent but want to ...
8.232332,1.0733055,0.8576494,surprise,i feel amazed knowing that it had been even bigger...
-5.8787274,-1.4767412,-2.905578,anger,im feeling stressed retail therapy is the way...
-7.332194,2.369729,0.8934313,joy,i feel that way considering most people are preten...
16.732893,-6.0310793,-0.02150023,joy,im feeling today i was successful...
8.667489,9.108634,1.2044547,sadness,i feel the earth move tribute to carole king karao...
0.2837764,3.3158882,-1.9429666,sadness,i could listen to those words and suddenly not fee...
-6.898501,2.1387324,-5.5573997,fear,i feel a little bit weird...
-6.2530622,5.461288,3.3700855,anger,i typically respond when i feel offended...
-9.887019,-0.47027478,3.4648473,sadness,i feel dirty even admitting that ive seen it much ...
-8.5823145,0.9963124,2.5462577,sadness,i feel dirty if i dont...
7.4910126,3.2118359,0.94202554,love,i wanted to because he loves me and i feel like if...
-12.031497,-3.0101414,-0.83450025,sadness,i realised that this was no longer the truth it wa...
16.602823,-3.9517202,2.2859411,joy,i feel that my child will be very handsome or beau...
-8.49672,-3.754474,-0.8275285,sadness,i feel deeply disappointed...
-9.060304,2.072354,1.8944865,sadness,i did not make them feel submissive enough and i w...
-8.868079,0.098294035,1.01369,love,i dont know how i feel about my beloved teams draf...
-7.8961773,3.4759061,3.9234834,sadness,i dnt want yu guys t feel shamed fr knwing nthing ...
0.93001497,7.2646117,-0.03441881,surprise,i start an aimless internet search when im feeling...
15.641544,-2.3752494,0.52207714,joy,i feel determined even if nervous about the unknow...
15.641484,1.1099966,-0.49787116,joy,im feeling well in front of the computer and in my...
-2.3996527,5.8624043,-3.7752542,anger,i feel this feeling when i am to fill in a questio...
-2.430585,3.2428308,-0.87092483,joy,ive lost some weight such that i could fit into a ...
-3.3533351,0.34215453,0.4655083,sadness,i mention that i feel ignored and sad on my crappy...
-8.009526,-0.26806313,3.355218,anger,i was left with my integrity and my dignity intact...
-8.376327,0.046828907,3.9627938,surprise,i shouldn t have been surprised by the amount of c...
-8.960711,-3.9334035,-3.4264283,joy,i was also worried about the long trip because i h...
16.511395,-0.57014287,-0.4236437,joy,i feel determined to do well for my mother tongue ...
9.427109,-4.7687345,-2.6532395,sadness,i have been feeling discouraged lately but a quick...
-8.069337,-1.497688,-0.12423305,sadness,im feeling disillusioned with buying cheap mass pr...
15.337496,-4.662781,1.6134671,joy,i love the midcentury design and the vintage feel ...
13.705878,-1.1737123,0.5484476,joy,i feel like i smell pretty after i use it...
-9.712062,-2.7958724,0.029329587,sadness,i feel ignored i feel this boredom like a little s...
-10.40763,-5.094217,-1.6684378,sadness,i just feel so discontent about my life these days...
17.404003,-5.6600304,-0.4125436,joy,im excited to get home and spend time with everyon...
-0.7436071,3.2871292,1.4166396,anger,i know that this pair of socks took about two mont...
-6.1942487,4.670591,0.18423817,fear,i have to admit i feel a little hesitant about emb...
0.51868933,3.0865507,1.7932248,sadness,i am able to share my ideas without feeling stupid...
-6.651639,2.8016152,2.6653974,anger,i get the feeling that the rest of yall are a litt...
14.881699,1.1841516,1.4132912,joy,i feel one with the divine intelligence of life an...
14.982475,-4.0476832,1.8161407,joy,i feel very passionate about a certain topic i lov...
3.16533,6.735037,0.2616456,sadness,i can eat but allow myself one naughty item of my ...
3.5419607,5.364313,2.2060695,joy,i feel i ve had years of being told i m intelligen...
-8.891887,-1.7132986,-2.6660686,fear,i woke up on the sofa feeling extremely agitated a...
-3.2909238,-0.5145509,-5.417841,fear,im feeling frantic i try to remember to breathe an...
-8.734945,0.61307836,1.4440649,love,i must say that i feel that i accepted something o...
13.882904,-5.42444,3.5767193,joy,i do not write in search of praise or recognition ...
14.3454,1.8243248,0.7162048,joy,i am feeling some divine intervention at work here...
9.521138,8.19582,-1.7301668,love,i feel the gentle press of the seed through the so...
-8.42871,-3.5368505,2.635931,sadness,i was feeling severely beaten and whooped by the b...
-10.540628,-2.2177198,0.53124446,sadness,i cant help but feel like im doing something dirty...
-9.696165,-5.1642303,4.4028535,anger,i loathe stuffed animals they make me feel a bit v...
13.897068,2.5104055,1.5988117,joy,i feel its a must that i exspress my sincere appri...
-5.650891,1.2772017,0.35450545,joy,i feel somewhat relieved but disappointed that of ...
5.596409,3.7789845,-4.1804676,joy,i still have somewhat of a cough but i feel like i...
14.62061,-1.6088791,1.4501811,joy,i say it it makes me feel special...
-10.768139,-4.890428,3.6934328,fear,i am ashamed when i feel like that the moment i se...
6.4005156,-0.47132677,-1.3364503,sadness,i almost feel like i missed this month but when th...
-8.249486,2.0388815,3.6511457,anger,i feel that it is dangerous to portray angels as w...
10.117451,3.9155703,-1.1012907,joy,i feel more hopeful we re going to at least find o...
-4.657985,5.851268,-1.0029631,joy,i shouldnt feel altogether mellow...
0.65159374,1.3359863,0.4701869,sadness,i feel like he was miserable because im happy...
-7.839595,0.14386776,0.20287678,surprise,i know also that many others especially parents fe...
-6.4295464,1.41594,-1.74336,joy,i tend to lose feel for the water pretty quickly w...
-7.3119965,2.6048722,2.4653373,sadness,i feel lame saying mommy just needs to pay this bi...
13.448088,0.24205258,0.22178094,joy,ill mention i listed because they make also some k...
-9.615623,-4.401556,-1.0509131,sadness,i was feeling awful friends before i left for my d...
-9.080849,-2.3954437,-2.1454284,fear,i feel paranoid because nobody is saying anything...
-10.940013,-3.4351213,0.2152417,sadness,i should be sad about all these things upset feeli...
1.4927413,7.1510205,-2.2835019,anger,i will try not to feel rushed along with others or...
14.649156,-0.31327358,-0.61731267,joy,i have ten years behind me now of painting profess...
1.076445,4.667295,-1.092386,sadness,i had been feeling conflicted and disheartened by ...
1.604496,6.4593425,-1.2877225,fear,ive been hanging around younger people and when i ...
-9.114533,-3.9214618,-3.3330789,joy,i dont know if i have the strength in me to tackle...
-10.289779,-3.8714397,-1.8215966,sadness,i feel it and im unhappy...
-10.191701,-5.5545187,2.2798643,sadness,i hate chemo and the thought of having toxins wash...
-4.7018375,3.6833887,2.522508,sadness,i might i could not stress to her how important it...
-6.310933,1.1183836,3.558654,love,i am fucking it up with my pattern of wanting crav...
-8.710831,-1.6364576,-4.9177337,sadness,i start feeling really lousy but figure it was pre...
1.1457925,2.3449965,2.5918808,sadness,i appreciate the convenience and peace of mind thi...
3.0388272,5.1640277,2.0771098,fear,i always feel pressured to make it perfect fit for...
-10.358032,-3.437221,0.07980024,sadness,i know suicide is selfish but right now i feel lik...
7.174733,5.2045527,-1.4662446,anger,i have a feeling the dragon will be back again the...
